n,p,k,temperature,humidity,ph,rainfall,label,humidity_lag_1,humidity_lag_2,humidity_lag_3,humidity_lag_4,humidity_lag_5,humidity_lag_6,humidity_lag_7,humidity_lag_8,humidity_lag_9,humidity_lag_10,humidity_lag_11,humidity_lag_12,humidity_lag_13,humidity_lag_14,humidity_roll_mean_3,humidity_roll_std_7,rainfall_lag_1,rainfall_lag_2,rainfall_lag_3,rainfall_lag_4,rainfall_lag_5,rainfall_lag_6,rainfall_lag_7,rainfall_lag_8,rainfall_lag_9,rainfall_lag_10,rainfall_lag_11,rainfall_lag_12,rainfall_lag_13,rainfall_lag_14,rainfall_roll_mean_3,rainfall_roll_std_7,hum_target_7d,rain_target_7d
74,54,38,25.65553461,83.47021081,7.120272972,217.3788583,rice,84.79352417,83.83625819,81.89918197,82.22572988,80.3477562,83.06310136,80.41363018,80.70960551,84.59201843,84.47963372,80.52586088,82.36698992,84.81360127,80.14509262,83.50965477666666,1.666487903901109,283.9338466,286.5083725,227.3637009,195.0948311,208.5810155,219.9048349,253.7202781,210.8142087,233.0453455,196.95600080000003,183.6793207,265.5355937,298.5601175,200.834898,265.9353066666667,36.15972838619608,82.14935350571429,244.3764573857143
91,36,45,24.44345477,82.45432595,5.950647577000001,267.97619480000003,rice,83.47021081,84.79352417,83.83625819,81.89918197,82.22572988,80.3477562,83.06310136,80.41363018,80.70960551,84.59201843,84.47963372,80.52586088,82.36698992,84.81360127,84.03333105666667,1.4560763915314436,217.3788583,283.9338466,286.5083725,227.3637009,195.0948311,208.5810155,219.9048349,253.7202781,210.8142087,233.0453455,196.95600080000003,183.6793207,265.5355937,298.5601175,262.6070258,36.352780616415686,82.26889938714285,243.75660349999998
71,46,40,20.2801937,82.1235421,7.236705436,191.9535738,rice,82.45432595,83.47021081,84.79352417,83.83625819,81.89918197,82.22572988,80.3477562,83.06310136,80.41363018,80.70960551,84.59201843,84.47963372,80.52586088,82.36698992,83.57268697666666,1.4562792450054294,267.97619480000003,217.3788583,283.9338466,286.5083725,227.3637009,195.0948311,208.5810155,219.9048349,253.7202781,210.8142087,233.0453455,196.95600080000003,183.6793207,265.5355937,256.42963323333333,37.73641148256911,82.35815852142856,242.4148975142857
99,55,35,21.7238313,80.2389895,6.501697816,277.9626192,rice,82.1235421,82.45432595,83.47021081,84.79352417,83.83625819,81.89918197,82.22572988,80.3477562,83.06310136,80.41363018,80.70960551,84.59201843,84.47963372,80.52586088,82.68269295333333,1.080804574120539,191.9535738,267.97619480000003,217.3788583,283.9338466,286.5083725,227.3637009,195.0948311,208.5810155,219.9048349,253.7202781,210.8142087,233.0453455,196.95600080000003,183.6793207,225.7695423,40.53498629225646,82.37187848714287,231.0878225142857
72,40,38,20.41447029,82.20802629,7.592490617,245.1511304,rice,80.2389895,82.1235421,82.45432595,83.47021081,84.79352417,83.83625819,81.89918197,82.22572988,80.3477562,83.06310136,80.41363018,80.70960551,84.59201843,84.47963372,81.60561918333333,1.4920168256738497,277.9626192,191.9535738,267.97619480000003,217.3788583,283.9338466,286.5083725,227.3637009,195.0948311,208.5810155,219.9048349,253.7202781,210.8142087,233.0453455,196.95600080000003,245.96412926666667,37.71382299572166,82.35805192142857,230.85366694285716
83,58,45,25.75528612,83.51827127,5.875345751,245.6626799,rice,82.20802629,80.2389895,82.1235421,82.45432595,83.47021081,84.79352417,83.83625819,81.89918197,82.22572988,80.3477562,83.06310136,80.41363018,80.70960551,84.59201843,81.52351929666668,1.4691946115585386,245.1511304,277.9626192,191.9535738,267.97619480000003,217.3788583,283.9338466,286.5083725,227.3637009,195.0948311,208.5810155,219.9048349,253.7202781,210.8142087,233.0453455,238.35577446666665,36.47891327806401,81.89629584428572,233.3461884428571
93,58,38,20.61521424,83.77345559,6.932400225,279.5451717,rice,83.51827127,82.20802629,80.2389895,82.1235421,82.45432595,83.47021081,84.79352417,83.83625819,81.89918197,82.22572988,80.3477562,83.06310136,80.41363018,80.70960551,81.98842902,1.433856558473179,245.6626799,245.1511304,277.9626192,191.9535738,267.97619480000003,217.3788583,283.9338466,286.5083725,227.3637009,195.0948311,208.5810155,219.9048349,253.7202781,210.8142087,256.2588098333333,33.35509223614159,81.4384991157143,231.91172337142854
70,36,42,21.84106875,80.72886384,6.9462098810000015,202.3838319,rice,83.77345559,83.51827127,82.20802629,80.2389895,82.1235421,82.45432595,83.47021081,84.79352417,83.83625819,81.89918197,82.22572988,80.3477562,83.06310136,80.41363018,83.16658438333333,1.2199280008970643,279.5451717,245.6626799,245.1511304,277.9626192,191.9535738,267.97619480000003,217.3788583,283.9338466,286.5083725,227.3637009,195.0948311,208.5810155,219.9048349,253.7202781,256.7863273333333,32.580613763351145,81.89034785285715,232.25691662857142
76,47,42,20.08369642,83.29114712,5.739175027000001,263.6372176,rice,80.72886384,83.77345559,83.51827127,82.20802629,80.2389895,82.1235421,82.45432595,83.47021081,84.79352417,83.83625819,81.89918197,82.22572988,80.3477562,83.06310136,82.67353023333332,1.3086915772596688,202.3838319,279.5451717,245.6626799,245.1511304,277.9626192,191.9535738,267.97619480000003,217.3788583,283.9338466,286.5083725,227.3637009,195.0948311,208.5810155,219.9048349,242.53056116666664,35.20324356082973,81.73028227857142,231.8641006285714
99,41,36,24.45802087,82.74835604,6.738652179,182.5616319,rice,83.29114712,80.72886384,83.77345559,83.51827127,82.20802629,80.2389895,82.1235421,82.45432595,83.47021081,84.79352417,83.83625819,81.89918197,82.22572988,80.3477562,82.59782218333334,1.3775998335164097,263.6372176,202.3838319,279.5451717,245.6626799,245.1511304,277.9626192,191.9535738,267.97619480000003,217.3788583,283.9338466,286.5083725,227.3637009,195.0948311,208.5810155,248.52207373333331,34.75377650786105,81.74340648857142,248.01378881428573
99,54,37,21.14347496,80.33502926,5.5948196260000005,198.6730942,rice,82.74835604,83.29114712,80.72886384,83.77345559,83.51827127,82.20802629,80.2389895,82.1235421,82.45432595,83.47021081,84.79352417,83.83625819,81.89918197,82.22572988,82.25612233333334,1.3868229517795931,182.5616319,263.6372176,202.3838319,279.5451717,245.6626799,245.1511304,277.9626192,191.9535738,267.97619480000003,217.3788583,283.9338466,286.5083725,227.3637009,195.0948311,216.19422713333333,37.18337291431736,82.12457439285713,247.10616872857145
86,59,35,25.78720567,82.11124033,6.946636369,243.5120414,rice,80.33502926,82.74835604,83.29114712,80.72886384,83.77345559,83.51827127,82.20802629,80.2389895,82.1235421,82.45432595,83.47021081,84.79352417,83.83625819,81.89918197,82.12484414000001,1.3626276333092335,198.6730942,182.5616319,263.6372176,202.3838319,279.5451717,245.6626799,245.1511304,277.9626192,191.9535738,267.97619480000003,217.3788583,283.9338466,286.5083725,227.3637009,214.95731456666667,36.62241065127204,82.47571052571428,249.1032329
69,46,41,23.64124821,80.28597873,5.012139669,263.1103304,rice,82.11124033,80.33502926,82.74835604,83.29114712,80.72886384,83.77345559,83.51827127,82.20802629,80.2389895,82.1235421,82.45432595,83.47021081,84.79352417,83.83625819,81.73154187666667,1.3650562193161175,243.5120414,198.6730942,182.5616319,263.6372176,202.3838319,279.5451717,245.6626799,245.1511304,277.9626192,191.9535738,267.97619480000003,217.3788583,283.9338466,286.5083725,208.24892249999996,36.52261070413038,82.70038920285712,251.24163988571428
91,56,37,23.43191632,80.56887849,6.363472207999999,269.5039162,rice,80.28597873,82.11124033,80.33502926,82.74835604,83.29114712,80.72886384,83.77345559,83.51827127,82.20802629,80.2389895,82.1235421,82.45432595,83.47021081,84.79352417,80.91074944,1.4511557774035908,263.1103304,243.5120414,198.6730942,182.5616319,263.6372176,202.3838319,279.5451717,245.6626799,245.1511304,277.9626192,191.9535738,267.97619480000003,217.3788583,283.9338466,235.09848866666667,38.2559437310064,82.87425909857143,252.7988574571429
61,52,41,24.97669518,83.891805,6.880431223,204.8001847,rice,80.56887849,80.28597873,82.11124033,80.33502926,82.74835604,83.29114712,80.72886384,83.77345559,83.51827127,82.20802629,80.2389895,82.1235421,82.45432595,83.47021081,80.98869918333334,1.252090368839584,269.5039162,263.1103304,243.5120414,198.6730942,182.5616319,263.6372176,202.3838319,279.5451717,245.6626799,245.1511304,277.9626192,191.9535738,267.97619480000003,217.3788583,258.70876266666664,36.377041241185395,82.60103998,250.10542291428575
67,45,38,22.72791041,82.17068809999998,7.300410836,260.8875056,rice,83.891805,80.56887849,80.28597873,82.11124033,80.33502926,82.74835604,83.29114712,80.72886384,83.77345559,83.51827127,82.20802629,80.2389895,82.1235421,82.45432595,81.58222074,1.4995742906446483,204.8001847,269.5039162,263.1103304,243.5120414,198.6730942,182.5616319,263.6372176,202.3838319,279.5451717,245.6626799,245.1511304,277.9626192,191.9535738,267.97619480000003,245.8048104333333,36.060226987795204,82.49956129714285,240.6324443857143
79,42,37,24.87300744,82.84022551,6.587918707999999,295.6094492000001,rice,82.17068809999998,83.891805,80.56887849,80.28597873,82.11124033,80.33502926,82.74835604,83.29114712,80.72886384,83.77345559,83.51827127,82.20802629,80.2389895,82.1235421,82.21045719666667,1.3801777343162933,260.8875056,204.8001847,269.5039162,263.1103304,243.5120414,198.6730942,182.5616319,263.6372176,202.3838319,279.5451717,245.6626799,245.1511304,277.9626192,191.9535738,245.06386883333332,35.6743302375633,82.62649249428571,227.1044253
78,43,42,21.32376327,83.00320459,7.283736617000001,192.3197536,rice,82.84022551,82.17068809999998,83.891805,80.56887849,80.28597873,82.11124033,80.33502926,82.74835604,83.29114712,80.72886384,83.77345559,83.51827127,82.20802629,80.2389895,82.96757286999998,1.3918595205026154,295.6094492000001,260.8875056,204.8001847,269.5039162,263.1103304,243.5120414,198.6730942,182.5616319,263.6372176,202.3838319,279.5451717,245.6626799,245.1511304,277.9626192,253.76571316666664,35.220723231460646,82.25172029428572,225.75936769999998
75,54,36,26.29465461,84.56919326,7.023936392,257.4914906,rice,83.00320459,82.84022551,82.17068809999998,83.891805,80.56887849,80.28597873,82.11124033,80.33502926,82.74835604,83.29114712,80.72886384,83.77345559,83.51827127,82.20802629,82.67137273333333,1.3044909344570566,192.3197536,295.6094492000001,260.8875056,204.8001847,269.5039162,263.1103304,243.5120414,198.6730942,182.5616319,263.6372176,202.3838319,279.5451717,245.6626799,245.1511304,249.60556946666665,36.75266671406956,82.01995353,216.8830767857143
97,36,45,22.2286982,81.85872947,6.939083505,278.0791793,rice,84.56919326,83.00320459,82.84022551,82.17068809999998,83.891805,80.56887849,80.28597873,82.11124033,80.33502926,82.74835604,83.29114712,80.72886384,83.77345559,83.51827127,83.47087445333334,1.5980762972115916,257.4914906,192.3197536,295.6094492000001,260.8875056,204.8001847,269.5039162,263.1103304,243.5120414,198.6730942,182.5616319,263.6372176,202.3838319,279.5451717,245.6626799,248.47356446666672,36.90431403318231,81.90532863,209.06707807142857
67,47,44,26.73072391,81.78596776,7.868474653,280.4044392,rice,81.85872947,84.56919326,83.00320459,82.84022551,82.17068809999998,83.891805,80.56887849,80.28597873,82.11124033,80.33502926,82.74835604,83.29114712,80.72886384,83.77345559,83.14370910666668,1.3263649472943217,278.0791793,257.4914906,192.3197536,295.6094492000001,260.8875056,204.8001847,269.5039162,263.1103304,243.5120414,198.6730942,182.5616319,263.6372176,202.3838319,279.5451717,242.63014116666668,38.260004277538805,82.36005773714285,195.68839780000002
73,35,38,24.88921174,81.97927117,5.005306977,185.9461429,rice,81.78596776,81.85872947,84.56919326,83.00320459,82.84022551,82.17068809999998,83.891805,80.56887849,80.28597873,82.11124033,80.33502926,82.74835604,83.29114712,80.72886384,82.73796349666668,1.0517190144511475,280.4044392,278.0791793,257.4914906,192.3197536,295.6094492000001,260.8875056,204.8001847,269.5039162,263.1103304,243.5120414,198.6730942,182.5616319,263.6372176,202.3838319,271.99170303333335,39.33393616547155,82.15498016000001,200.56975892857142
77,36,37,26.88444878,81.46033732,6.136131869,194.5766559,rice,81.97927117,81.78596776,81.85872947,84.56919326,83.00320459,82.84022551,82.17068809999998,83.891805,80.56887849,80.28597873,82.11124033,80.33502926,82.74835604,83.29114712,81.87465613333335,0.9899276266182868,185.9461429,280.4044392,278.0791793,257.4914906,192.3197536,295.6094492000001,260.8875056,204.8001847,269.5039162,263.1103304,243.5120414,198.6730942,182.5616319,263.6372176,248.1432538,43.58436633964693,82.44212956857143,205.87830747142857
81,41,38,22.67846116,83.72874389,7.5240800760000015,200.9133156,rice,81.46033732,81.97927117,81.78596776,81.85872947,84.56919326,83.00320459,82.84022551,82.17068809999998,83.891805,80.56887849,80.28597873,82.11124033,80.33502926,82.74835604,81.74185874999999,1.0742171251694095,194.5766559,185.9461429,280.4044392,278.0791793,257.4914906,192.3197536,295.6094492000001,260.8875056,204.8001847,269.5039162,263.1103304,243.5120414,198.6730942,182.5616319,220.30907933333333,47.84804304433833,82.11419707142856,211.7931285142857
68,57,43,26.08867875,80.37979919,5.706943251,182.9043504,rice,83.72874389,81.46033732,81.97927117,81.78596776,81.85872947,84.56919326,83.00320459,82.84022551,82.17068809999998,83.891805,80.56887849,80.28597873,82.11124033,80.33502926,82.38945079333334,1.1694522671638383,200.9133156,194.5766559,185.9461429,280.4044392,278.0791793,257.4914906,192.3197536,295.6094492000001,260.8875056,204.8001847,269.5039162,263.1103304,243.5120414,198.6730942,193.81203813333332,42.838258542061716,82.26084511142858,211.75749782857142
72,45,35,25.42977518,82.94682591,5.758506323,195.3574542,rice,80.37979919,83.72874389,81.46033732,81.97927117,81.78596776,81.85872947,84.56919326,83.00320459,82.84022551,82.17068809999998,83.891805,80.56887849,80.28597873,82.11124033,81.85629346666666,1.4217507410620658,182.9043504,200.9133156,194.5766559,185.9461429,280.4044392,278.0791793,257.4914906,192.3197536,295.6094492000001,260.8875056,204.8001847,269.5039162,263.1103304,243.5120414,192.79810729999997,44.237441430227314,81.9878261857143,217.2355040142857
61,53,43,26.40323239,81.05635517,6.349606327,223.3671883,rice,82.94682591,80.37979919,83.72874389,81.46033732,81.97927117,81.78596776,81.85872947,84.56919326,83.00320459,82.84022551,82.17068809999998,83.891805,80.56887849,80.28597873,82.35178966333334,1.0696363133679354,195.3574542,182.9043504,200.9133156,194.5766559,185.9461429,280.4044392,278.0791793,257.4914906,192.3197536,295.6094492000001,260.8875056,204.8001847,269.5039162,263.1103304,193.05837339999997,43.02622511080175,82.4275165757143,218.2150803
67,43,39,26.04371967,84.96907151,5.9999690260000005,186.7536773,rice,81.05635517,82.94682591,80.37979919,83.72874389,81.46033732,81.97927117,81.78596776,81.85872947,84.56919326,83.00320459,82.84022551,82.17068809999998,83.891805,80.56887849,81.46099342333333,1.131023694507468,223.3671883,195.3574542,182.9043504,200.9133156,194.5766559,185.9461429,280.4044392,278.0791793,257.4914906,192.3197536,295.6094492000001,260.8875056,204.8001847,269.5039162,200.54299763333333,34.10031322336851,81.99109373,233.06160901428572
67,58,39,25.2827223,80.54372813,5.453592032,220.1156708,rice,84.96907151,81.05635517,82.94682591,80.37979919,83.72874389,81.46033732,81.97927117,81.78596776,81.85872947,84.56919326,83.00320459,82.84022551,82.17068809999998,83.891805,82.99075086333333,1.6124572902099088,186.7536773,223.3671883,195.3574542,182.9043504,200.9133156,194.5766559,185.9461429,280.4044392,278.0791793,257.4914906,192.3197536,295.6094492000001,260.8875056,204.8001847,201.8261066,13.741259841280048,82.46825695999999,236.0738490857143
66,60,38,22.08576562,83.47038318,6.372576327000001,231.7364957,rice,80.54372813,84.96907151,81.05635517,82.94682591,80.37979919,83.72874389,81.46033732,81.97927117,81.78596776,81.85872947,84.56919326,83.00320459,82.84022551,82.17068809999998,82.18971827,1.7540319371876927,220.1156708,186.7536773,223.3671883,195.3574542,182.9043504,200.9133156,194.5766559,185.9461429,280.4044392,278.0791793,257.4914906,192.3197536,295.6094492000001,260.8875056,210.07884546666665,15.641396264191089,81.9900129,234.2424006571429
82,43,38,23.28617173,81.43321641,5.105588355,242.3170629,rice,83.47038318,80.54372813,84.96907151,81.05635517,82.94682591,80.37979919,83.72874389,81.46033732,81.97927117,81.78596776,81.85872947,84.56919326,83.00320459,82.84022551,82.99439427333334,1.7856063941981342,231.7364957,220.1156708,186.7536773,223.3671883,195.3574542,182.9043504,200.9133156,194.5766559,185.9461429,280.4044392,278.0791793,257.4914906,192.3197536,295.6094492000001,212.8686146,19.175083859903754,82.33618580999999,235.08648440000002
84,50,44,25.48591986,81.40633547,5.9353444060000005,182.6549356,rice,81.43321641,83.47038318,80.54372813,84.96907151,81.05635517,82.94682591,80.37979919,83.72874389,81.46033732,81.97927117,81.78596776,81.85872947,84.56919326,83.00320459,81.81577590666667,1.7195005311943024,242.3170629,231.7364957,220.1156708,186.7536773,223.3671883,195.3574542,182.9043504,200.9133156,194.5766559,185.9461429,280.4044392,278.0791793,257.4914906,192.3197536,231.38974313333333,23.325018911470547,82.53683626428571,245.7067044714286
81,53,42,23.67575393,81.03569343,5.17782304,233.7034975,rice,81.40633547,81.43321641,83.47038318,80.54372813,84.96907151,81.05635517,82.94682591,80.37979919,83.72874389,81.46033732,81.97927117,81.78596776,81.85872947,84.56919326,82.10331168666666,1.5854802092156486,182.6549356,242.3170629,231.7364957,220.1156708,186.7536773,223.3671883,195.3574542,182.9043504,200.9133156,194.5766559,185.9461429,280.4044392,278.0791793,257.4914906,218.90283139999997,23.376636990366034,82.88367759,240.07265795714287
91,50,40,20.82477109,84.1341879,6.462391607000001,230.22422230000004,rice,81.03569343,81.40633547,81.43321641,83.47038318,80.54372813,84.96907151,81.05635517,82.94682591,80.37979919,83.72874389,81.46033732,81.97927117,81.78596776,81.85872947,81.29174843666667,1.611993414626674,233.7034975,182.6549356,242.3170629,231.7364957,220.1156708,186.7536773,223.3671883,195.3574542,182.9043504,200.9133156,194.5766559,185.9461429,280.4044392,278.0791793,219.55849866666665,23.38592365092129,82.59879946285714,249.45846614285713
93,53,38,26.92995077,81.91411159,7.069172227,290.67937830000005,rice,84.1341879,81.03569343,81.40633547,81.43321641,83.47038318,80.54372813,84.96907151,81.05635517,82.94682591,80.37979919,83.72874389,81.46033732,81.97927117,81.78596776,82.19207226666667,1.7309474041126192,230.22422230000004,233.7034975,182.6549356,242.3170629,231.7364957,220.1156708,186.7536773,223.3671883,195.3574542,182.9043504,200.9133156,194.5766559,185.9461429,280.4044392,215.5275518,23.825059680476333,82.80097196428571,249.01522545714286
